Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season,file,Unnamed: 0,No.,Name,Yr.,Ht.,Wt.,Team.1,Age
American Intl,Grayson Dietrich,13.0,Forwards,So,2-Jun,190.0,2001-12-18,"Calgary, Alb.",74.0,,,,Drumheller,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8136
American Intl,Oscar Geschwind,17.0,Forwards,Jr,Jun-00,196.0,2001-02-24,"Karlstad, Sweden",72.0,,,,Northern Michigan,CCHA,2023.0,roster_data_2023.csv,,,,,,,,8433
American Intl,Julius Janhonen,11.0,Forwards,Sr,1-Jun,180.0,1999-03-05,"Espoo, Finland",73.0,,,,HIFK U20,Europe,2023.0,roster_data_2023.csv,,,,,,,,9155
American Intl,Logan Jenuwine,3.0,Forwards,Gr,3-Jun,205.0,1998-05-15,"Romeo, Mich.",75.0,,,,Lake Superior State,CCHA,2023.0,roster_data_2023.csv,,,,,,,,9449
American Intl,Hunter Jones,8.0,Forwards,Fr,10-May,190.0,2002-07-13,"Andover, Minn.",70.0,,,,Oklahoma,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7929
American Intl,Timofei Khokhlachev,22.0,Forwards,So,4-Jun,220.0,2001-11-06,"Moskva, Russia",76.0,,,,Shreveport,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8178
American Intl,Darwin Lakoduk,29.0,Forwards,Sr,10-May,157.0,2000-01-08,"Edmonton, Alb.",70.0,,,,Penticton,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8846
American Intl,Alfred Lindberg,28.0,Forwards,Fr,11-May,185.0,2002-01-28,"Hallsberg, Sweden",71.0,,,,New Mexico,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8095
American Intl,Austen Long,44.0,Forwards,Gr,11-May,175.0,1998-02-15,"Minneapolis, Minn.",71.0,,,,Omaha,USHL,2023.0,roster_data_2023.csv,,,,,,,,9538
American Intl,Hunter Longhi,9.0,Forwards,Fr,8-May,174.0,2002-04-02,"Collinsville, Ill.",68.0,,,,Minot,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8031
American Intl,John Lundy,21.0,Forwards,So,9-May,165.0,2001-04-27,"Brooklyn, N.Y.",69.0,,,,Jamestown,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8371
American Intl,Alexander Malinowski,25.0,Forwards,So,11-May,185.0,2001-02-07,"Linkoping, Sweden",71.0,,,,Fairbnks,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8450
American Intl,Dustin Manz R,9.0,Forwards,Gr,10-May,194.0,1999-09-21,"Vanderbilt, Mich.",70.0,,,,Lake Superior,CCHA,2023.0,roster_data_2023.csv,,,,,,,,8955
American Intl,Casey McDonald,61.0,Forwards,So,1-Jun,187.0,2001-05-10,"Plenty, Sask.",73.0,,,,Penticton,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8358
American Intl,Akseli Pennanen,18.0,Forwards,Fr,3-Jun,198.0,2003-01-19,"Espoo, Finland",75.0,,,,Jukurit U20,FIN,2023.0,roster_data_2023.csv,,,,,,,,7739
American Intl,Brett Rylance,55.0,Forwards,So,9-May,167.0,2001-08-03,"Edmonton, Alb.",69.0,,,,Chilliwack,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8273
American Intl,Jake Sacratini,26.0,Forwards,So,9-May,172.0,2001-05-19,"Pincourt, Que.",69.0,,,,Notre Dame,SJHL,2023.0,roster_data_2023.csv,,,,,,,,8349
American Intl,Blake Wells,24.0,Forwards,Gr,2-Jun,201.0,1999-08-02,"Blackie, Alb.",74.0,,,,Mass.-Lowell,HEA,2023.0,roster_data_2023.csv,,,,,,,,9005
American Intl,Alexandros Aslanidis,1.0,Goaltenders,Sr,5-Jun,205.0,2001-01-20,"Morristown, N.J.",77.0,,,,Western Michigan,NCHC,2023.0,roster_data_2023.csv,,,,,,,,8468
American Intl,Peyton Grainer,33.0,Goaltenders,Fr,1-Jun,179.0,2002-03-12,"Detroit, Mich.",73.0,,,,Jersey,USPHL NCDC,2023.0,roster_data_2023.csv,,,,,,,,8052
American Intl,Cole Hudson,30.0,Goaltenders,Sr,1-Jun,175.0,2000-03-13,"Tonawanda, N.Y.",73.0,,,,Vermont,HEA,2023.0,roster_data_2023.csv,,,,,,,,8781
American Intl,Nils Wallstrom,34.0,Goaltenders,Fr,3-Jun,185.0,2003-10-15,"Skellefteå, Sweden",75.0,,,,Kenai River,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7470
Bowling Green,Michael Bevilacqua,6.0,Defensemen,Fr,Jun-00,187.0,2003-01-26,"Hamburg, N.Y.",72.0,,,,Des Moines,USHL,2023.0,roster_data_2023.csv,,,,,,,,7732
Bowling Green,Jack Blake,26.0,Defensemen,So,1-Jun,189.0,2001-09-21,"Manhattan Beach, Calif.",73.0,,,,Oakville,OJHL,2023.0,roster_data_2023.csv,,,,,,,,8224
Bowling Green,Breck McKinley,27.0,Defensemen,Fr,9-May,175.0,2003-10-08,"St. Albert, Alb.",69.0,,,,Spruce Grove,AJHL,2023.0,roster_data_2023.csv,,,,,,,,7477
Bowling Green,Dalton Norris,14.0,Defensemen,So,10-May,185.0,2001-09-28,"Oxford, Mich.",70.0,,,,Lincoln,USHL,2023.0,roster_data_2023.csv,,,,,,,,8217
Bowling Green,Nick O'Hanisain,4.0,Defensemen,Fr,11-May,181.0,2002-02-09,"Detroit, Mich.",71.0,,,,Minot,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8083
Bowling Green,Eric Parker,24.0,Defensemen,Jr,2-Jun,174.0,2001-01-15,"Calgary, Alb.",74.0,,,,Okotoks,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8473
Bowling Green,Tommy Pasanen,25.0,Defensemen,Sr,5-Jun,218.0,2001-07-30,"Schweinfurt, Germany",77.0,,,,Clarkson,ECAC,2023.0,roster_data_2023.csv,,,,,,,,8277
Bowling Green,Gustav Stjernberg,5.0,Defensemen,Fr,4-Jun,208.0,2002-10-12,"Enebyberg, Sweden",76.0,,,,Des Moines,USHL,2023.0,roster_data_2023.csv,,,,,,,,7838
Bowling Green,Ben Wozney,2.0,Defensemen,Jr,2-Jun,194.0,2001-06-15,"Richmond, B.C.",74.0,,,,Penticton,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8322
Bowling Green,Ben Doran,23.0,Forwards,Fr,11-May,177.0,2003-02-27,"Chesterfield, Mo.",71.0,,,,Sioux City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7700
Bowling Green,Quinn Emerson,18.0,Forwards,So,11-May,185.0,2001-03-12,"Manhattan Beach, Calif.",71.0,,,,Wenatchee,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8417
Bowling Green,Seth Fyten,21.0,Forwards,Sr,2-Jun,200.0,2000-11-23,"Didsbury, Alb.",74.0,,,,Spruce Grove,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8526
Bowling Green,Jaden Grant,28.0,Forwards,So,2-Jun,187.0,2002-09-02,"White Lake, Mich.",74.0,,,,Youngstown,USHL,2023.0,roster_data_2023.csv,,,,,,,,7878
Bowling Green,Spencer Kersten,15.0,Forwards,Gr,10-May,185.0,2000-05-16,"Waterloo, Ont.",70.0,,,,Princeton,ECAC,2023.0,roster_data_2023.csv,,,,,,,,8717
Bowling Green,Brayden Krieger,16.0,Forwards,Jr,Jun-00,180.0,2001-02-09,"Elora, Ont.",72.0,,,,Brooks,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8448
Bowling Green,Josh Nodler,10.0,Forwards,Gr,11-May,203.0,2001-04-27,"Oak Park, Mich.",71.0,2019.0,CGY,5.0,Massachusetts,HEA,2023.0,roster_data_2023.csv,,,,,,,,8371
Bowling Green,Ryan O'Hara,20.0,Forwards,Jr,10-May,184.0,2001-07-18,"Oakville, Ont.",70.0,,,,Waterloo,USHL,2023.0,roster_data_2023.csv,,,,,,,,8289
Bowling Green,Owen Ozar,22.0,Forwards,Jr,8-May,163.0,2000-04-05,"Prince Albert, Sask.",68.0,,,,Denver,NCHC,2023.0,roster_data_2023.csv,,,,,,,,8758
Bowling Green,Brett Pfoh,13.0,Forwards,So,11-May,186.0,2002-01-22,"Port Moody, B.C.",71.0,,,,Spruce Grove,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8101
Bowling Green,Brandon Santa Juana,8.0,Forwards,Fr,8-May,173.0,2002-08-05,"Langley, B.C.",68.0,,,,Salmon Arm,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7906
Bowling Green,Ethan Scardina,17.0,Forwards,Sr,Jun-00,202.0,2000-11-02,"South Surrey, B.C.",72.0,,,,Nanaimo,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8547
Bowling Green,Adam Schankula,11.0,Forwards,Fr,3-Jun,205.0,2003-06-21,"Perrysburg, Ohio",75.0,,,,Maryland,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7586
Bowling Green,Spencer Schneider,7.0,Forwards,Jr,11-May,159.0,2000-09-11,"Lakeville, Minn.",71.0,,,,Aberdeen,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8599
Bowling Green,Brody Waters,29.0,Forwards,Fr,2-Jun,203.0,2002-04-09,"Heidelberg, Ont.",74.0,,,,Nanaimo,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8024
Bowling Green,Pete Eigner,31.0,Goaltenders,Jr,1-Jun,190.0,2002-05-04,"Bowling Green, Ohio",73.0,,,,Tri-State,Midget AAA,2023.0,roster_data_2023.csv,,,,,,,,7999
Bowling Green,Salvatore Evola,35.0,Goaltenders,So,11-May,178.0,2001-04-24,"Rochester, Mich.",71.0,,,,Johnstown,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8374
Bowling Green,Cole Moore,34.0,Goaltenders,Fr,6-Jun,198.0,2003-06-04,"Toronto, Ont.",78.0,,,,Aberdeen,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7603
Bowling Green,Christian Stoever,30.0,Goaltenders,Jr,2-Jun,190.0,2000-04-16,"Northville, Mich.",74.0,,,,New Jersey,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8747
Connecticut,Jake Flynn,16.0,Defensemen,Gr,Jun-00,180.0,2001-05-26,"Bridgewater, Mass.",72.0,,,,Thayer Academy,PREP,2023.0,roster_data_2023.csv,,,,,,,,8342
Connecticut,Andrew Lucas,6.0,Defensemen,Sr,Jun-00,179.0,1999-02-05,"Alexandria, Va.",72.0,,,,Brooks,AJHL,2023.0,roster_data_2023.csv,,,,,,,,9183
Connecticut,Tom Messineo,15.0,Defensemen,So,Jun-00,190.0,2002-05-02,"Westwood, Mass.",72.0,,,,Chilliwack,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8001
Connecticut,Jack Pascucci,2.0,Defensemen,So,2-Jun,195.0,2002-02-15,"North Andover, Mass.",74.0,,,,Des Moines,USHL,2023.0,roster_data_2023.csv,,,,,,,,8077
Connecticut,Harrison Rees,27.0,Defensemen,Gr,2-Jun,175.0,2000-03-19,"Oakville, Ont.",74.0,,,,North York,OJHL,2023.0,roster_data_2023.csv,,,,,,,,8775
Connecticut,Owen Simpson,34.0,Defensemen,Fr,5-Jun,190.0,2003-07-01,"Toronto, Ont.",77.0,,,,Penticton,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7576
Connecticut,John Spetz,18.0,Defensemen,Sr,10-May,195.0,1999-12-01,"Oak Ridge, N.J.",70.0,,,,Chicago,USHL,2023.0,roster_data_2023.csv,,,,,,,,8884
Connecticut,Bauer Swift,5.0,Defensemen,Fr,Jun-00,185.0,2002-06-17,"West Hartford, Conn.",72.0,,,,Lone Star,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7955
Connecticut,Jake Black,19.0,Forwards,So,11-May,180.0,2002-03-05,"Pomfret, Conn.",71.0,,,,Johnstown,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8059
Connecticut,Chase Bradley,20.0,Forwards,Jr,Jun-00,198.0,2002-01-09,"St. Louis, Mo.",72.0,2020.0,DET,7.0,Sioux City,USHL,2023.0,roster_data_2023.csv,,,,,,,,8114
Connecticut,Nick Capone,21.0,Forwards,Sr,2-Jun,205.0,2001-12-17,"East Haven, Conn.",74.0,2020.0,TBL,6.0,Tri-City,USHL,2023.0,roster_data_2023.csv,,,,,,,,8137
Connecticut,Mark D'Agostino,24.0,Forwards,So,Jun-00,180.0,2001-05-06,"North Branford, Conn.",72.0,,,,Powell River,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8362
Connecticut,Oliver Flynn,12.0,Forwards,Fr,1-Jun,210.0,2003-06-13,"Wolcott, Conn.",73.0,,,,Madison,USHL,2023.0,roster_data_2023.csv,,,,,,,,7594
Connecticut,Tristan Fraser,10.0,Forwards,So,Jun-00,190.0,2001-11-13,"West Vancouver, B.C.",72.0,,,,Nanaimo,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8171
Connecticut,Tabor Heaslip,23.0,Forwards,So,9-May,175.0,2001-12-17,"Fort Worth, Texas",69.0,,,,Sioux City,USHL,2023.0,roster_data_2023.csv,,,,,,,,8137
Connecticut,Huston Karpman,7.0,Forwards,So,11-May,200.0,2001-02-07,"Manhattan Beach, Calif.",71.0,,,,Minot,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8450
Connecticut,Ryan Mahshie,25.0,Forwards,Gr,3-Jun,215.0,1999-04-05,"Stoney Creek, Ont.",75.0,,,,Rensellaer,ECAC,2023.0,roster_data_2023.csv,,,,,,,,9124
Connecticut,Joey Muldowney,8.0,Forwards,Fr,9-May,160.0,2004-06-05,"Lake View, N.Y.",69.0,2022.0,SJS,6.0,Des Moines,USHL,2023.0,roster_data_2023.csv,,,,,,,,7236
Connecticut,Jake Percival,17.0,Forwards,So,10-May,180.0,2002-02-11,"Avon, Conn.",70.0,,,,Cedar Rapids,USHL,2023.0,roster_data_2023.csv,,,,,,,,8081
Connecticut,Jake Richard,11.0,Forwards,Fr,1-Jun,190.0,2004-08-15,"Jacksonville, Fla.",73.0,,,,Tri-City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7165
Connecticut,Samu Salminen,13.0,Forwards,So,3-Jun,190.0,2003-04-09,"Helsinki, Finland",75.0,2021.0,NJD,3.0,Jokerit U20,SM-saria U20,2023.0,roster_data_2023.csv,,,,,,,,7659
Connecticut,Hudson Schandor,22.0,Forwards,Sr,9-May,175.0,2000-09-29,"North Vancouver, B.C.",69.0,,,,Surrey,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8581
Connecticut,Ryan Tattle,9.0,Forwards,So,10-May,180.0,2001-09-07,"Port Moody, B.C.",70.0,,,,Coquitlam,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8238
Connecticut,Jake Veilleux,29.0,Forwards,Jr,Jun-00,185.0,2000-01-19,"South Windsor, Conn.",72.0,,,,Victoria,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8835
Connecticut,Matthew Wood,71.0,Forwards,So,3-Jun,190.0,2005-02-06,"Lethbridge, Alb.",75.0,2023.0,NSH,1.0,Victoria,BCHL,2023.0,roster_data_2023.csv,,,,,,,,6990
Connecticut,Ethan Haider,1.0,Goaltenders,Gr,3-Jun,209.0,2001-09-04,"St. Louis Park, Minn.",75.0,2019.0,NSH,5.0,Clarkson,ECAC,2023.0,roster_data_2023.csv,,,,,,,,8241
Connecticut,Matt Pasquale,31.0,Goaltenders,Sr,2-Jun,190.0,2000-10-06,"North Reading, Mass.",74.0,,,,Northeast,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8574
Connecticut,Arsenii Sergeev,30.0,Goaltenders,So,3-Jun,195.0,2002-12-16,"Yaroslavl, Russia",75.0,2021.0,CGY,7.0,Tri-City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7773
Providence,Andrew Centrella,20.0,Defensemen,Fr,9-May,185.0,2004-01-29,"Philadelphia, Pa.",69.0,,,,Youngstown,USHL,2023.0,roster_data_2023.csv,,,,,,,,7364
Providence,Taige Harding,27.0,Defensemen,Jr,7-Jun,238.0,2002-01-03,"St. Albert, Alb.",79.0,2021.0,CHI,3.0,Fort McMurray,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8120
Providence,Connor Kelley,25.0,Defensemen,Sr,2-Jun,202.0,2002-01-30,"Maple Grove, Minn.",74.0,2021.0,CHI,7.0,Minnesota Duluth,NCHC,2023.0,roster_data_2023.csv,,,,,,,,8093
Providence,Luke Krys,2.0,Defensemen,Gr,2-Jun,185.0,2000-09-27,"Ridgefield, Conn.",74.0,,,,Brown,ECAC,2023.0,roster_data_2023.csv,,,,,,,,8583
Providence,Austen May,24.0,Defensemen,So,11-May,160.0,2003-05-19,"Woodhaven, Mich.",71.0,,,,Sioux Falls,USHL,2023.0,roster_data_2023.csv,,,,,,,,7619
Providence,Cam McDonald,6.0,Defensemen,Gr,9-May,175.0,2001-02-03,"Eagle River, Alaska",69.0,,,,Muskegon,USHL,2023.0,roster_data_2023.csv,,,,,,,,8454
Providence,Samo Meritähti,5.0,Defensemen,Fr,3-Jun,192.0,2003-03-06,"Seinäjoki, Finland",75.0,,,,Omaha,USHL,2023.0,roster_data_2023.csv,,,,,,,,7693
Providence,Guillaume Richard,4.0,Defensemen,Jr,2-Jun,179.0,2003-02-10,"Québec, Que.",74.0,2021.0,CBJ,4.0,Tri-City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7717
Providence,Will Schimek,29.0,Defensemen,Jr,2-Jun,207.0,2001-05-22,"Mendota Heights, Minn.",74.0,,,,Sioux Falls,USHL,2023.0,roster_data_2023.csv,,,,,,,,8346
Providence,Tanner Adams,19.0,Forwards,Fr,11-May,184.0,2005-09-02,"Northport, N.Y.",71.0,,,,Tri-City,USHL,2023.0,roster_data_2023.csv,,,,,,,,6782
Providence,Brady Berard,10.0,Forwards,So,1-Jun,199.0,2004-02-26,"East Greenwich, R.I.",73.0,,,,USA U-18 Team,NTDP,2023.0,roster_data_2023.csv,,,,,,,,7336
Providence,Jaroslav Chmelar,28.0,Forwards,So,5-Jun,221.0,2003-07-20,"Nove Mesto nad Metuji, Czech Republic",77.0,,,,Jokerit,Finland,2023.0,roster_data_2023.csv,,,,,,,,7557
Providence,Riley Duran,8.0,Forwards,Jr,2-Jun,194.0,2002-01-25,"Woburn, Mass.",74.0,2020.0,BOS,6.0,Youngstown,USHL,2023.0,roster_data_2023.csv,,,,,,,,8098
Providence,Jamie Engelbert,18.0,Forwards,Gr,4-Jun,213.0,2000-06-21,"Cobourg, Ont.",76.0,,,,Cobourg,OJHL,2023.0,roster_data_2023.csv,,,,,,,,8681
Providence,Graham Gamache,11.0,Forwards,Fr,11-May,182.0,2002-06-11,"Edmonton, Alb.",71.0,,,,Tri-City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7961
Providence,Matt Hubbarde,21.0,Forwards,Jr,1-Jun,190.0,2000-04-15,"Pickering, Ont.",73.0,,,,Dartmouth,ECAC,2023.0,roster_data_2023.csv,,,,,,,,8748
Providence,Cal Kiefiuk,14.0,Forwards,Gr,10-May,185.0,2000-02-28,"Macomb, Mich.",70.0,,,,Massachusetts,HEA,2023.0,roster_data_2023.csv,,,,,,,,8795
Providence,Clint Levens,22.0,Forwards,Fr,2-Jun,189.0,2003-06-19,"Windermere, Fla.",74.0,,,,Sioux Falls,USHL,2023.0,roster_data_2023.csv,,,,,,,,7588
Providence,Hudson Malinoski,9.0,Forwards,Fr,1-Jun,189.0,2004-05-19,"Saskatoon, Sask.",73.0,2023.0,TOR,5.0,Brooks,AJHL,2023.0,roster_data_2023.csv,,,,,,,,7253
Providence,Craig Needham,13.0,Forwards,Gr,10-May,185.0,1999-03-31,"Medford, Mass.",70.0,,,,Youngstown,USHL,2023.0,roster_data_2023.csv,,,,,,,,9129
Providence,Nick Poisson,12.0,Forwards,Sr,11-May,190.0,2001-08-15,"Vancouver, B.C.",71.0,,,,Prince George,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8261
Providence,Bennett Schimek,23.0,Forwards,So,Jun-00,189.0,2003-04-15,"Mendota Heights, Minn.",72.0,,,,Sioux City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7653
Providence,Liam Valente,15.0,Forwards,So,Jun-00,190.0,2003-05-23,"Märsta, Sweden",72.0,,,,Linköping,Sweden,2023.0,roster_data_2023.csv,,,,,,,,7615
Providence,Chase Yoder,17.0,Forwards,Sr,11-May,185.0,2002-05-28,"Fairview, Texas",71.0,2020.0,PIT,6.0,USA U-18 Team,NTDP,2023.0,roster_data_2023.csv,,,,,,,,7975
Providence,Marcus Brännman,33.0,Goaltenders,Fr,Jun-00,172.0,2003-04-06,"Bromma, Sweden",72.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,7662
Providence,John Driscoll,1.0,Goaltenders,Jr,Jun-00,171.0,2000-04-09,"Huntley, Ill.",72.0,,,,Northeast,NA3HL,2023.0,roster_data_2023.csv,,,,,,,,8754
Providence,Philip Svedebäck,35.0,Goaltenders,So,3-Jun,208.0,2002-05-28,"Stockholm, Sweden",75.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,7975
Union,Cullen Ferguson,6.0,Defensemen,Jr,Jun-00,185.0,2001-02-16,"Binbrook, Ont.",72.0,,,,Aberdeen,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8441
Union,DJ Hart,2.0,Defensemen,Fr,3-Jun,210.0,2002-02-23,"Stamford, Conn.",75.0,,,,Lincoln,USHL,2023.0,roster_data_2023.csv,,,,,,,,8069
Union,Nathan Kelly,26.0,Defensemen,Sr,Jun-00,185.0,2000-11-22,"South Delta, B.C.",72.0,,,,Chilliwack,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8527
Union,Cal Mell,3.0,Defensemen,So,11-May,180.0,2001-01-30,"Cumming, Ga.",71.0,,,,Janesville,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8458
Union,Joseph Messina,23.0,Defensemen,Fr,9-May,185.0,2002-02-01,"Woodbridge, Ont.",69.0,,,,Langley,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8091
Union,Josh Phillips,4.0,Defensemen,Jr,2-Jun,185.0,2001-05-24,"Getzville, N.Y.",74.0,,,,Minnesota,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8344
Union,Joey Potter,5.0,Defensemen,Fr,10-May,185.0,2003-05-09,"Los Angeles, Calif.",70.0,,,,Fairbanks,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7629
Union,John Prokop,21.0,Defensemen,So,3-Jun,185.0,2001-05-13,"Wausau, Wis.",75.0,,,,Des Moines,USHL,2023.0,roster_data_2023.csv,,,,,,,,8355
Union,Nick Young,7.0,Defensemen,So,3-Jun,215.0,2001-09-12,"Raleigh, N.C.",75.0,,,,St. Cloud,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8233
Union,Ethan Benz,10.0,Forwards,So,1-Jun,190.0,2001-03-29,"Shakopee, Minn.",73.0,,,,St. Cloud,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8400
Union,Brandon Buhr,14.0,Forwards,So,2-Jun,200.0,2002-07-07,"Burnaby, B.C.",74.0,,,,Clarkson,ECAC,2023.0,roster_data_2023.csv,,,,,,,,7935
Union,Nate Hanley,24.0,Forwards,So,11-May,185.0,2002-05-30,"Rocky Point, N.Y.",71.0,,,,Cedar Rapids,USHL,2023.0,roster_data_2023.csv,,,,,,,,7973
Union,Ville Immonen,18.0,Forwards,Sr,2-Jun,200.0,1999-06-18,"Seinajoki, Finland",74.0,,,,Minot,NAHL,2023.0,roster_data_2023.csv,,,,,,,,9050
Union,Jacob Jeannette,22.0,Forwards,Fr,1-Jun,200.0,2002-12-13,"Duluth, Minn.",73.0,,,,Tri-City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7776
Union,Cole Kodsi,17.0,Forwards,Gr,2-Jun,200.0,2000-06-17,"Boca Raton, Fla.",74.0,,,,Bentley,AHA,2023.0,roster_data_2023.csv,,,,,,,,8685
Union,Carter Korpi,12.0,Forwards,So,Jun-00,185.0,2001-07-28,"South Lyon, Mich.",72.0,,,,Wichita Falls,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8279
Union,Colby MacArthur,11.0,Forwards,So,3-Jun,185.0,2001-11-02,"Summerside, P.E.I.",75.0,,,,Summerside Western,MHL,2023.0,roster_data_2023.csv,,,,,,,,8182
Union,Josh Nixon,15.0,Forwards,Jr,9-May,175.0,2000-05-09,"Mississauga, Ont.",69.0,,,,Lake Superior,CCHA,2023.0,roster_data_2023.csv,,,,,,,,8724
Union,Eli Pilosof,20.0,Forwards,Fr,10-May,180.0,2002-06-10,"Toronto, Ont.",70.0,,,,Pickering,OJHL,2023.0,roster_data_2023.csv,,,,,,,,7962
Union,Thomas Richter,9.0,Forwards,Jr,1-Jun,175.0,2000-06-06,"Greenwich, Conn.",73.0,,,,Penticton,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8696
Union,Liam Robertson,19.0,Forwards,Sr,2-Jun,170.0,2000-05-14,"Courtice, Ont.",74.0,,,,Youngstown,USHL,2023.0,roster_data_2023.csv,,,,,,,,8719
Union,Chaz Smedsrud,8.0,Forwards,Sr,2-Jun,195.0,1998-06-04,"Luverne, Minn.",74.0,,,,Madison,USHL,2023.0,roster_data_2023.csv,,,,,,,,9429
Union,Ben Tupker,27.0,Forwards,Sr,3-Jun,215.0,1999-12-23,"Collingwood, Ont.",75.0,,,,Carleton Place,CCHL,2023.0,roster_data_2023.csv,,,,,,,,8862
Union,Caden Villegas,28.0,Forwards,Jr,8-May,167.0,2001-02-19,"Plano, Texas",68.0,,,,Tri-City,USHL,2023.0,roster_data_2023.csv,,,,,,,,8438
Union,Tyler Watkins,13.0,Forwards,Sr,9-May,175.0,1999-12-19,"Hermantown, Minn.",69.0,,,,Minnesota,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8866
Union,Kyle Chauvette,36.0,Goaltenders,So,1-Jun,170.0,2001-10-05,"Goffstown, N.H.",73.0,,,,Youngstown,USHL,2023.0,roster_data_2023.csv,,,,,,,,8210
Union,Aksel Reid,30.0,Goaltenders,Fr,1-Jun,185.0,2003-08-05,"Minneapolis, Minn.",73.0,,,,Springfield,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7541
Union,Joe Sharib,35.0,Goaltenders,Jr,11-May,170.0,2001-08-16,"Natick, Mass.",71.0,,,,Connecticut ,NCDC,2023.0,roster_data_2023.csv,,,,,,,,8260
St Thomas,Tobias Abrahamsson,46.0,Defensemen,Fr,4-Jun,214.0,2003-08-30,"Jonkoping, Sweden",76.0,,,,HV71,J20,2023.0,roster_data_2023.csv,,,,,,,,7516
St Thomas,Chase Cheslock,26.0,Defensemen,Fr,3-Jun,205.0,2004-10-25,"Rogers, Minn.",75.0,2023.0,NJD,5.0,Omaha,USHL,2023.0,roster_data_2023.csv,,,,,,,,7094
St Thomas,Grant Docter,24.0,Defensemen,Jr,10-May,174.0,2000-12-06,"Golden Valley, Minn.",70.0,,,,Michigan Tech,,2023.0,roster_data_2023.csv,,,,,,,,8513
St Thomas,Ethan Gauer,18.0,Defensemen,Sr,Jun-00,185.0,1999-12-23,"Farmington, Mich.",72.0,,,,Bemidji State,WCHA,2023.0,roster_data_2023.csv,,,,,,,,8862
St Thomas,James Marooney,2.0,Defensemen,Gr,9-May,175.0,1999-08-16,"Chaska, Minn.",69.0,,,,Ohio State,B10,2023.0,roster_data_2023.csv,,,,,,,,8991
St Thomas,Cole Miller,4.0,Defensemen,Fr,11-May,181.0,2002-08-27,"Littleton, Colo.",71.0,,,,Sioux Falls,USHL,2023.0,roster_data_2023.csv,,,,,,,,7884
